episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1326,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1327,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1328,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1329,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1330,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1331,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1332,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1333,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1334,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1335,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1336,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1337,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1338,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1339,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1340,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1341,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1342,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1343,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1344,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1345,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1346,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1347,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1348,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1349,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1350,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1351,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1352,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1353,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1354,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1355,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1356,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1357,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1358,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1359,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1360,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1361,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1362,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.95
1363,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1364,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1365,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1366,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1367,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1368,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1369,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1370,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1371,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1372,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1373,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1374,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1375,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1376,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1377,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1378,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
1379,0.5,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.96,5.93
1380,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1381,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1382,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1383,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1384,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1385,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1386,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1387,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1388,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1389,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1390,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1391,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1392,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1393,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1394,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1395,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1396,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1397,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1398,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1399,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1400,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1401,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1402,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1403,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1404,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1405,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1406,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1407,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1408,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1409,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1410,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1411,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1412,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1413,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1414,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.95
1415,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.97,5.94
1416,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1417,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1418,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1419,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1420,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1421,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1422,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1423,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1424,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1425,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1426,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1427,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1428,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1429,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1430,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1431,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1432,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1433,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1434,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1435,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1436,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1437,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1438,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1439,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1440,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1441,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1442,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.94
1443,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.93
1444,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1445,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1446,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1447,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1448,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1449,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.92
1450,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1451,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1452,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1453,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1454,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1455,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1456,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1457,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1458,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1459,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1460,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1461,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1462,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1463,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1464,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1465,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1466,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1467,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.93
1468,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.92
1469,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1470,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1471,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1472,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1473,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1474,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1475,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1476,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1477,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1478,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.92
1479,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1480,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1481,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1482,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1483,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1484,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1485,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1486,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1487,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1488,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1489,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1490,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1491,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1492,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1493,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1494,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1495,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1496,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1497,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1498,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1499,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1500,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1501,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1502,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1503,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1504,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1505,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1506,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1507,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
1508,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.95
1509,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1510,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1511,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.94,5.94
1512,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1513,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1514,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1515,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1516,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1517,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
1518,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.94,5.94
1519,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1520,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1521,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1522,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
1523,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.93,5.93
1524,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1525,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1526,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1527,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1528,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1529,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1530,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
1531,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.92,5.92
1532,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1533,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1534,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1535,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.91,5.91
1536,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1537,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1538,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1539,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1540,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.9,5.9
1541,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1542,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1543,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1544,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1545,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1546,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1547,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1548,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1549,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1550,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1551,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1552,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1553,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1554,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1555,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1556,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1557,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1558,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1559,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1560,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1561,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1562,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1563,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1564,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1565,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.92,5.92
1566,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.91,5.91
1567,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1568,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.91,5.91
1569,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.91,5.91
1570,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.9,5.9
1571,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1572,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1573,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1574,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1575,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1576,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1577,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1578,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1579,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1580,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1581,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1582,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1583,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.9,5.9
1584,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.89,5.89
1585,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1586,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1587,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1588,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1589,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1590,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1591,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1592,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1593,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1594,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1595,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1596,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
1597,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.89,5.89
