episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2942,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.03
2943,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.03
2944,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.03
2945,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.03
2946,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.03
2947,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.06
2948,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.06
2949,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.09
2950,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
2951,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
2952,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.12
2953,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
2954,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
2955,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
2956,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
2957,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
2958,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.15
2959,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2960,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2961,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2962,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2963,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2964,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2965,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2966,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2967,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2968,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2969,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2970,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2971,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2972,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2973,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2974,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2975,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2976,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2977,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2978,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2979,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2980,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2981,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2982,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2983,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2984,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2985,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2986,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2987,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2988,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2989,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2990,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2991,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2992,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2993,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2994,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2995,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2996,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2997,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2998,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
2999,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3000,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3001,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3002,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3003,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3004,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3005,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3006,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3007,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3008,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3009,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3010,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3011,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3012,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3013,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3014,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3015,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3016,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3017,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3018,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3019,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3020,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3021,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3022,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3023,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3024,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.15
3025,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3026,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3027,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3028,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3029,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3030,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3031,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3032,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3033,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3034,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3035,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3036,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.18
3037,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3038,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3039,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3040,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.21
3041,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3042,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3043,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3044,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.24
3045,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3046,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3047,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3048,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3049,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3050,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3051,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3052,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3053,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3054,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3055,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3056,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3057,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3058,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3059,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3060,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3061,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3062,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3063,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3064,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3065,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3066,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3067,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3068,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3069,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3070,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3071,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3072,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3073,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3074,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3075,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3076,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3077,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3078,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3079,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3080,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3081,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3082,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3083,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3084,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3085,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3086,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3087,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3088,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.15
3089,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3090,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3091,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3092,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3093,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3094,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3095,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3096,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3097,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3098,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3099,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3100,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3101,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3102,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3103,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3104,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3105,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3106,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3107,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3108,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3109,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3110,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3111,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3112,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3113,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3114,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3115,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3116,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3117,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3118,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3119,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3120,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3121,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3122,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3123,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3124,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3125,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3126,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3127,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3128,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3129,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.15
3130,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3131,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3132,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3133,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3134,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3135,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.18
3136,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3137,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.18
3138,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3139,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.21
3140,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3141,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.21
3142,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3143,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3144,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3145,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3146,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.21
3147,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3148,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3149,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3150,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3151,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3152,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.24
3153,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3154,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3155,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3156,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3157,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3158,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.27
3159,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3160,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3161,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3162,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3163,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3164,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3165,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.3
3166,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.33
3167,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3168,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3169,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3170,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.36
3171,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3172,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3173,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3174,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3175,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3176,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3177,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3178,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3179,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.36
3180,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.39
3181,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3182,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3183,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3184,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3185,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.42
3186,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3187,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3188,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3189,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3190,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3191,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3192,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3193,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3194,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.39
3195,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.42
3196,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3197,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3198,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3199,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3200,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3201,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3202,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.42
3203,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.45
3204,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3205,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3206,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3207,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3208,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3209,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3210,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3211,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.45
3212,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.48
3213,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.48
