step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
3953,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3954,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3955,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.96,5.9,,
3956,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.9,,
3957,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.95,5.89,,
3958,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3959,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3960,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3961,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3962,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3963,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3964,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3965,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3966,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.89,,
3967,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.94,5.88,,
3968,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.88,,
3969,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.93,5.87,,
3970,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3971,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3972,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3973,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3974,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3975,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3976,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3977,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3978,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3979,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3980,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3981,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3982,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3983,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3984,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3985,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3986,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3987,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3988,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3989,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3990,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3991,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3992,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3993,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3994,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.92,,
3995,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.94,5.91,,
3996,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3997,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3998,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
3999,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4000,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4001,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4002,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4003,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4004,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4005,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4006,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4007,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.91,,
4008,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.93,5.9,,
4009,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4010,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4011,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4012,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4013,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4014,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4015,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4016,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4017,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4018,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4019,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4020,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4021,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4022,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4023,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4024,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4025,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4026,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4027,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.9,,
4028,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.92,5.89,,
4029,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.91,5.88,,
4030,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4031,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4032,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4033,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4034,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4035,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4036,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4037,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4038,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4039,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4040,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4041,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4042,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4043,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4044,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.89,,
4045,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.91,5.88,,
4046,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4047,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4048,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4049,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4050,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4051,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4052,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4053,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4054,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.91,5.88,,
4055,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
4056,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.92,5.92,,
4057,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4058,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4059,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4060,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4061,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4062,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4063,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4064,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4065,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4066,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.93,5.93,,
4067,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
4068,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.94,5.94,,
4069,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4070,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4071,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4072,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4073,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4074,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4075,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4076,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4077,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4078,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4079,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4080,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4081,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4082,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4083,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4084,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4085,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4086,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4087,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4088,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4089,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4090,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4091,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4092,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4093,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4094,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
4095,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4096,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4097,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4098,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4099,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4100,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4101,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4102,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4103,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4104,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4105,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4106,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4107,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4108,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4109,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4110,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4111,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4112,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4113,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4114,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4115,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4116,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4117,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4118,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4119,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4120,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4121,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4122,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4123,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4124,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.96,5.96,,
4125,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4126,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4127,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4128,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4129,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4130,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4131,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4132,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4133,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4134,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4135,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4136,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
4137,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.97,5.97,,
4138,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4139,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4140,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4141,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
4142,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.96,5.96,,
4143,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
4144,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
