step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
745,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
746,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
747,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
748,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
749,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
750,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
751,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
752,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
753,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
754,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
755,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
756,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
757,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
758,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.12,,
759,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
760,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
761,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
762,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
763,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
764,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
765,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
766,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
767,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.15,,
768,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
769,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
770,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
771,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
772,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
773,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
774,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
775,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
776,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
777,pd_N2,matrix,2,1.0,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.01,2.19,,
778,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
779,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
780,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
781,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
782,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
783,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
784,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
785,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
786,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
787,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
788,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
789,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
790,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
791,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
792,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
793,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
794,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
795,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
796,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
797,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
798,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.01,2.19,,
799,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
800,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
801,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
802,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
803,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
804,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
805,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.01,2.22,,
806,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
807,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
808,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
809,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
810,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
811,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.01,2.25,,
812,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
813,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
814,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
815,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
816,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
817,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
818,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
819,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
820,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
821,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
822,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
823,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
824,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
825,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
826,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
827,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
828,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
829,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
830,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
831,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
832,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
833,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
834,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
835,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
836,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
837,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
838,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
839,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
840,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
841,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
842,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
843,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
844,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
845,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
846,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
847,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
848,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
849,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
850,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
851,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
852,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
853,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
854,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
855,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
856,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
857,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
858,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
859,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
860,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
861,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
862,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
863,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
864,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
865,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
866,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
867,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
868,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
869,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
870,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
871,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
872,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
873,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
874,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.13,,
875,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.01,2.16,,
876,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.16,,
877,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
878,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
879,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
880,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
881,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
882,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
883,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
884,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
885,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
886,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
887,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
888,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
889,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
890,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
891,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
892,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
893,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
894,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
895,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
896,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
897,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
898,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
899,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
900,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
901,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
902,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
903,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
904,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.12,,
905,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
906,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
907,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
908,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
909,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
910,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.12,,
911,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
912,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
913,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
914,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
915,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
916,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
917,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
918,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
919,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
920,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
921,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
922,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
923,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
924,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
925,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
926,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
927,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
928,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.12,,
929,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
930,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.15,,
931,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
932,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
933,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
934,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
935,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
936,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
937,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
938,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
939,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
